Store ID,City,Date,Foot Traffic,Customers,Avg Order Value ($),Daily Sales ($),Avg Customer Rating,Local Competition Count
Phoenix - Store 3,Phoenix,2023-07-19,236,76,7.0082556372747,532.63,4.02455166285413,6
Phoenix - Store 3,Phoenix,2023-07-20,143,25,9.342501535661354,233.56,3.6695717722295775,7
Phoenix - Store 3,Phoenix,2023-07-21,174,59,5.013252699561622,295.78,4.496412286149608,4
Phoenix - Store 3,Phoenix,2023-07-22,148,39,5.823768230220844,227.13,3.830659921011461,7
Phoenix - Store 3,Phoenix,2023-07-23,189,24,8.452476473703644,202.86,4.016027975230834,6
Phoenix - Store 3,Phoenix,2023-07-24,99,24,7.216403601331752,173.19,4.14303316941859,5
Phoenix - Store 3,Phoenix,2023-07-25,65,22,5.0785032985238345,111.73,3.6713156332911776,1
Phoenix - Store 3,Phoenix,2023-07-26,71,25,5.812006962280298,145.3,3.8128591412953297,5
Phoenix - Store 3,Phoenix,2023-07-27,122,27,8.92649744983202,241.02,3.858805596734518,4
Phoenix - Store 3,Phoenix,2023-07-28,146,55,6.277073257735523,345.24,3.53907037157032,3
Phoenix - Store 3,Phoenix,2023-07-29,265,82,4.894418823022088,401.34,4.395358336357029,3
Phoenix - Store 3,Phoenix,2023-07-30,184,30,5.210689286034614,156.32,4.996252330006383,8
Phoenix - Store 3,Phoenix,2023-07-31,118,21,4.287554012834299,90.04,4.97491767778296,2
Phoenix - Store 3,Phoenix,2023-08-01,215,68,4.158211200056747,282.76,4.675104487738248,2
Phoenix - Store 3,Phoenix,2023-08-02,66,14,4.516426457246062,63.23,4.329593416541829,4
Phoenix - Store 3,Phoenix,2023-08-03,236,78,6.4204636020303045,500.8,4.287507758093654,5
Phoenix - Store 3,Phoenix,2023-08-04,87,19,4.306789554864374,81.83,3.879115486561941,9
Phoenix - Store 3,Phoenix,2023-08-05,229,73,6.709299989579155,489.78,3.5950510946862715,9
Phoenix - Store 3,Phoenix,2023-08-06,238,43,5.8867661370940585,253.13,4.2989891943752445,5
Phoenix - Store 3,Phoenix,2023-08-07,266,43,4.613394144479142,198.38,4.657623412929793,9
Phoenix - Store 3,Phoenix,2023-08-08,201,64,5.82187503629482,372.6,3.795602535286416,8
Phoenix - Store 3,Phoenix,2023-08-09,183,68,8.986565670768975,611.09,4.606174353386682,8
Phoenix - Store 3,Phoenix,2023-08-10,223,73,5.714046336483324,417.13,4.881895568469644,9
Phoenix - Store 3,Phoenix,2023-08-11,289,76,7.791845614912689,592.18,4.479827530081745,5
Phoenix - Store 3,Phoenix,2023-08-12,290,60,4.815646662939308,288.94,4.887307012480804,6
Phoenix - Store 3,Phoenix,2023-08-13,225,25,7.2963247005875,182.41,4.014610602106939,4
Phoenix - Store 3,Phoenix,2023-08-14,209,42,7.86490074760537,330.33,3.748610500184859,4
Phoenix - Store 3,Phoenix,2023-08-15,293,43,7.715554881618736,331.77,4.457961800023064,9
Phoenix - Store 3,Phoenix,2023-08-16,289,86,7.094259631162769,610.11,4.8689312646271246,6
Phoenix - Store 3,Phoenix,2023-08-17,236,62,7.068094466444844,438.22,4.912953778573815,7
Phoenix - Store 3,Phoenix,2023-08-18,119,37,4.5200742528832185,167.24,4.577458431873889,6
Phoenix - Store 3,Phoenix,2023-08-19,221,29,9.09799665283186,263.84,4.536786629979119,4
Phoenix - Store 3,Phoenix,2023-08-20,59,6,6.09615483741626,36.58,3.722621539523878,3
Phoenix - Store 3,Phoenix,2023-08-21,200,71,9.60399634056182,681.88,3.5217942994322877,6
Phoenix - Store 3,Phoenix,2023-08-22,177,23,8.730749595742097,200.81,4.620695609803396,5
Phoenix - Store 3,Phoenix,2023-08-23,221,47,6.437485400041375,302.56,3.892797004071474,1
Phoenix - Store 3,Phoenix,2023-08-24,175,19,5.983010649264197,113.68,4.345409279204044,9
Phoenix - Store 3,Phoenix,2023-08-25,106,10,4.4758487939302976,44.76,4.286395216544252,8
Phoenix - Store 3,Phoenix,2023-08-26,52,5,6.417934564521499,32.09,3.920955985112827,2
Phoenix - Store 3,Phoenix,2023-08-27,146,54,5.101488088405514,275.48,3.773286683349803,9
Phoenix - Store 3,Phoenix,2023-08-28,197,63,9.50716193694091,598.95,4.052755877428848,4
Phoenix - Store 3,Phoenix,2023-08-29,191,28,4.6143052670987705,129.2,4.388510055145872,7
Phoenix - Store 3,Phoenix,2023-08-30,259,95,4.746149328208983,450.88,4.476046979420694,3
Phoenix - Store 3,Phoenix,2023-08-31,268,106,8.821560213084224,935.09,3.652529812484995,7
Phoenix - Store 3,Phoenix,2023-09-01,183,67,4.996341521823602,334.75,4.911601168019306,8
Phoenix - Store 3,Phoenix,2023-09-02,87,11,5.00220199902556,55.02,3.5989332199604274,9
Phoenix - Store 3,Phoenix,2023-09-03,73,23,5.31259809106005,122.19,4.342481218048942,7
Phoenix - Store 3,Phoenix,2023-09-04,238,65,7.418304359791577,482.19,4.869234567530904,8
Phoenix - Store 3,Phoenix,2023-09-05,191,30,9.236775790759532,277.1,3.611784441060604,6
Phoenix - Store 3,Phoenix,2023-09-06,173,38,6.167503476299719,234.37,4.559138009586096,4
Phoenix - Store 3,Phoenix,2023-09-07,270,36,7.9064835019414215,284.63,3.5036206316014646,4
Phoenix - Store 3,Phoenix,2023-09-08,211,46,5.084341003857594,233.88,4.26338758072802,1
Phoenix - Store 3,Phoenix,2023-09-09,117,33,9.255734442667652,305.44,3.5927447290463133,2
Phoenix - Store 3,Phoenix,2023-09-10,71,19,7.420737048912493,140.99,3.5325561829189933,5
Phoenix - Store 3,Phoenix,2023-09-11,62,15,6.4813535938429325,97.22,4.850262898805015,2
Phoenix - Store 3,Phoenix,2023-09-12,176,66,4.1666998898034695,275.0,4.344005416944812,2
Phoenix - Store 3,Phoenix,2023-09-13,125,20,4.21584189819629,84.32,3.643820562738337,3
Phoenix - Store 3,Phoenix,2023-09-14,103,21,9.006703240268397,189.14,3.905104526021577,6
Phoenix - Store 3,Phoenix,2023-09-15,120,40,9.213505420533776,368.54,4.238459356100792,6
Phoenix - Store 3,Phoenix,2023-09-16,185,61,4.053390440091943,247.26,4.886042343661842,4
Phoenix - Store 3,Phoenix,2023-09-17,170,46,6.260757358350375,287.99,4.3084953129271835,5
Phoenix - Store 3,Phoenix,2023-09-18,176,53,9.892799080279707,524.32,3.8711571727613925,4
Phoenix - Store 3,Phoenix,2023-09-19,224,49,6.900895554589379,338.14,4.578654506082963,1
Phoenix - Store 3,Phoenix,2023-09-20,181,47,7.537464427949929,354.26,4.304945332013335,7
Phoenix - Store 3,Phoenix,2023-09-21,235,71,9.060879690173016,643.32,3.8021749344969185,5
Phoenix - Store 3,Phoenix,2023-09-22,148,18,4.694025946923938,84.49,4.6736125025387025,7
Phoenix - Store 3,Phoenix,2023-09-23,117,45,8.115669917390449,365.21,4.575309831600967,3
Phoenix - Store 3,Phoenix,2023-09-24,150,36,8.650741836116442,311.43,3.711557177171239,9
Phoenix - Store 3,Phoenix,2023-09-25,199,41,6.100838523871545,250.13,3.8197914517118092,4
Phoenix - Store 3,Phoenix,2023-09-26,248,67,6.576125734305727,440.6,3.7900672674900955,3
Phoenix - Store 3,Phoenix,2023-09-27,234,81,5.649632347887475,457.62,4.243854999643958,2
Phoenix - Store 3,Phoenix,2023-09-28,294,79,8.775939970841053,693.3,4.983979690212043,4
Phoenix - Store 3,Phoenix,2023-09-29,292,77,6.796045292649985,523.3,4.998392238969681,8
Phoenix - Store 3,Phoenix,2023-09-30,233,45,6.246663834718909,281.1,3.9358322406774087,7
Phoenix - Store 3,Phoenix,2023-10-01,263,102,7.394973380906782,754.29,4.5060245033561594,6
Phoenix - Store 3,Phoenix,2023-10-02,111,31,6.0924941814407845,188.87,4.606533674780959,6
Phoenix - Store 3,Phoenix,2023-10-03,108,11,8.296725341119588,91.26,4.896024204687749,6
Phoenix - Store 3,Phoenix,2023-10-04,186,59,8.943605747309006,527.67,4.042511396695369,2
Phoenix - Store 3,Phoenix,2023-10-05,273,93,8.81382303424957,819.69,4.260713292850214,6
Phoenix - Store 3,Phoenix,2023-10-06,108,37,8.423961431155876,311.69,4.27340116844758,6
Phoenix - Store 3,Phoenix,2023-10-07,106,19,7.290978068236818,138.53,3.7765334243083184,6
Phoenix - Store 3,Phoenix,2023-10-08,215,44,5.617325609937722,247.16,4.705034341880011,4
Phoenix - Store 3,Phoenix,2023-10-09,79,14,5.87857620096819,82.3,3.559797439382047,8
Phoenix - Store 3,Phoenix,2023-10-10,158,49,4.677465022426684,229.2,4.213695162022673,3
Phoenix - Store 3,Phoenix,2023-10-11,73,16,6.161903152155054,98.59,3.5156671725010544,6
Phoenix - Store 3,Phoenix,2023-10-12,83,28,6.042203588141692,169.18,4.945540180269226,3
Phoenix - Store 3,Phoenix,2023-10-13,177,24,7.307993115705108,175.39,3.894723625331403,2
Phoenix - Store 3,Phoenix,2023-10-14,135,18,6.149195341443559,110.69,4.222085495448736,5
Phoenix - Store 3,Phoenix,2023-10-15,221,42,8.753489405860549,367.65,4.281439942405577,6
Phoenix - Store 3,Phoenix,2023-10-16,69,12,8.884815274073588,106.62,4.436411675848905,3
Phoenix - Store 3,Phoenix,2023-10-17,203,30,6.283979601585992,188.52,3.6695242760858893,9
Phoenix - Store 3,Phoenix,2023-10-18,212,61,4.935682023631363,301.08,3.5096462331382,3
Phoenix - Store 3,Phoenix,2023-10-19,195,59,4.637744026039192,273.63,4.6152304291818105,9
Phoenix - Store 3,Phoenix,2023-10-20,73,20,5.269004588886796,105.38,4.005618729490218,8
Phoenix - Store 3,Phoenix,2023-10-21,125,49,5.872230107991369,287.74,4.4667555551131315,1
Phoenix - Store 3,Phoenix,2023-10-22,72,15,8.933244995825532,134.0,4.195079824137576,6
Phoenix - Store 3,Phoenix,2023-10-23,288,52,7.368300469244124,383.15,4.103865706358146,7
Phoenix - Store 3,Phoenix,2023-10-24,128,37,5.8841566582163125,217.71,4.0391399073242304,5
Phoenix - Store 3,Phoenix,2023-10-25,171,64,5.945288499184111,380.5,3.9378163540724556,9
Phoenix - Store 3,Phoenix,2023-10-26,216,30,6.2630453529764925,187.89,4.274009174672703,5
Phoenix - Store 3,Phoenix,2023-10-27,108,36,9.603398184243234,345.72,3.904641999918844,2
Phoenix - Store 3,Phoenix,2023-10-28,183,41,4.158534250563855,170.5,4.824978310567515,8
Phoenix - Store 3,Phoenix,2023-10-29,148,39,4.690569939378854,182.93,4.329886008864927,8
Phoenix - Store 3,Phoenix,2023-10-30,248,81,9.73252877586349,788.33,3.960464097415393,8
Phoenix - Store 3,Phoenix,2023-10-31,270,77,5.133774771950848,395.3,4.704961995894316,7
Phoenix - Store 3,Phoenix,2023-11-01,101,21,5.389179443500177,113.17,4.418817382658705,9
Phoenix - Store 3,Phoenix,2023-11-02,141,29,7.590643188522821,220.13,3.6773278403983776,6
Phoenix - Store 3,Phoenix,2023-11-03,178,69,6.944959489909968,479.2,4.339788380139998,7
Phoenix - Store 3,Phoenix,2023-11-04,179,69,4.79766706658752,331.04,4.720282790758727,5
Phoenix - Store 3,Phoenix,2023-11-05,89,30,9.702757459173279,291.08,4.244228466034116,7
Phoenix - Store 3,Phoenix,2023-11-06,82,27,9.06742303717457,244.82,4.529382853126419,4
Phoenix - Store 3,Phoenix,2023-11-07,68,13,6.588203738809273,85.65,4.535718922098802,5
Phoenix - Store 3,Phoenix,2023-11-08,67,20,9.55744156979281,191.15,4.645260063261544,6
Phoenix - Store 3,Phoenix,2023-11-09,60,7,6.942282453937233,48.6,4.934609133768481,7
Phoenix - Store 3,Phoenix,2023-11-10,244,65,4.857888540505557,315.76,4.570755173167393,4
Phoenix - Store 3,Phoenix,2023-11-11,186,52,7.086794887872451,368.51,4.428773065351519,2
Phoenix - Store 3,Phoenix,2023-11-12,169,48,5.545551096362246,266.19,4.45422711191352,7
Phoenix - Store 3,Phoenix,2023-11-13,102,27,7.016192968058244,189.44,4.600053874253772,6
Phoenix - Store 3,Phoenix,2023-11-14,149,17,8.351866845384585,141.98,4.111324145129127,5
Phoenix - Store 3,Phoenix,2023-11-15,174,40,7.804494170939692,312.18,3.824802182363203,4
Phoenix - Store 3,Phoenix,2023-11-16,282,51,8.804814419671416,449.05,4.912915265536225,1
Phoenix - Store 3,Phoenix,2023-11-17,299,36,4.561305895735625,164.21,4.099383430008112,5
Phoenix - Store 3,Phoenix,2023-11-18,281,40,8.842740504214326,353.71,4.250202146754893,3
Phoenix - Store 3,Phoenix,2023-11-19,198,25,6.6757869036691915,166.89,3.675254694876093,2
Phoenix - Store 3,Phoenix,2023-11-20,74,15,9.518046054001871,142.77,4.128365153171455,2
Phoenix - Store 3,Phoenix,2023-11-21,160,54,5.817256787041312,314.13,4.267832750038423,8
Phoenix - Store 3,Phoenix,2023-11-22,291,66,6.254927942958991,412.83,4.142283609193614,7
Phoenix - Store 3,Phoenix,2023-11-23,141,30,5.650977429913956,169.53,4.619073371310465,8
Phoenix - Store 3,Phoenix,2023-11-24,57,5,4.693485665828716,23.47,4.017679467230574,4
Phoenix - Store 3,Phoenix,2023-11-25,182,27,9.772095861920763,263.85,3.5117875650536123,8
Phoenix - Store 3,Phoenix,2023-11-26,250,53,7.111866513807705,376.93,4.613509087870079,7
Phoenix - Store 3,Phoenix,2023-11-27,81,9,5.270036493027573,47.43,3.719636875293843,5
Phoenix - Store 3,Phoenix,2023-11-28,252,62,7.7252997140786785,478.97,4.337805212746192,4
Phoenix - Store 3,Phoenix,2023-11-29,187,67,9.066373677036355,607.45,4.437264816400555,5
Phoenix - Store 3,Phoenix,2023-11-30,89,33,5.0704080201506745,167.32,3.5654697554655286,8
Phoenix - Store 3,Phoenix,2023-12-01,249,59,6.632607802937731,391.32,4.282511254028043,9
Phoenix - Store 3,Phoenix,2023-12-02,93,25,7.694830530408558,192.37,4.145729685662181,5
Phoenix - Store 3,Phoenix,2023-12-03,50,8,6.851101950408339,54.81,4.571259706078367,1
Phoenix - Store 3,Phoenix,2023-12-04,113,19,5.089292213913943,96.7,3.9328010709324692,4
Phoenix - Store 3,Phoenix,2023-12-05,285,39,9.718570948552607,379.02,4.992218908961709,9
Phoenix - Store 3,Phoenix,2023-12-06,111,36,9.719719183603972,349.91,3.9358029943094572,1
Phoenix - Store 3,Phoenix,2023-12-07,242,41,9.39855043793067,385.34,4.371260000725778,4
Phoenix - Store 3,Phoenix,2023-12-08,220,54,4.375010190260734,236.25,4.1650915395013834,8
Phoenix - Store 3,Phoenix,2023-12-09,74,28,5.363917467059849,150.19,3.816455586714998,9
Phoenix - Store 3,Phoenix,2023-12-10,129,50,6.0173486847859055,300.87,3.56580177037619,5
Phoenix - Store 3,Phoenix,2023-12-11,147,39,6.475262353921048,252.54,4.661334586498793,5
Phoenix - Store 3,Phoenix,2023-12-12,55,14,5.937963709108637,83.13,4.327769061947229,8
Phoenix - Store 3,Phoenix,2023-12-13,199,63,6.357597967624857,400.53,4.613413565141162,7
Phoenix - Store 3,Phoenix,2023-12-14,170,50,4.161299472513359,208.06,3.7384486878707284,6
Phoenix - Store 3,Phoenix,2023-12-15,201,50,9.445466918978617,472.27,4.2274001100504375,2
Phoenix - Store 3,Phoenix,2023-12-16,279,46,4.48943886922544,206.51,4.030027647877058,4
Phoenix - Store 3,Phoenix,2023-12-17,182,42,5.008902184078442,210.37,4.317647043591031,5
Phoenix - Store 3,Phoenix,2023-12-18,187,51,9.897774556449964,504.79,3.5646091787235017,8
Phoenix - Store 3,Phoenix,2023-12-19,66,16,9.171996921972621,146.75,4.286610420924678,2
Phoenix - Store 3,Phoenix,2023-12-20,116,16,8.195963709009074,131.14,4.489816020713524,4
Phoenix - Store 3,Phoenix,2023-12-21,212,46,7.882410049524658,362.59,4.325138421947929,4
Phoenix - Store 3,Phoenix,2023-12-22,249,32,6.3198919899263295,202.24,4.268654175625017,4
Phoenix - Store 3,Phoenix,2023-12-23,203,46,5.964131013963975,274.35,4.025741112814842,4
Phoenix - Store 3,Phoenix,2023-12-24,93,34,8.859032446728186,301.21,4.4428923911645075,8
Phoenix - Store 3,Phoenix,2023-12-25,129,32,5.08096079812379,162.59,4.526255521683847,5
Phoenix - Store 3,Phoenix,2023-12-26,291,84,6.4387711554216525,540.86,4.935289227579231,1
Phoenix - Store 3,Phoenix,2023-12-27,119,14,4.53993779151896,63.56,4.1255852080166235,3
Phoenix - Store 3,Phoenix,2023-12-28,250,32,9.595573933186312,307.06,4.688647748267835,3
Phoenix - Store 3,Phoenix,2023-12-29,136,47,5.500329132644982,258.52,4.588350443850261,6
Phoenix - Store 3,Phoenix,2023-12-30,69,8,8.258782137798478,66.07,3.7735496780200086,2
Phoenix - Store 3,Phoenix,2023-12-31,289,61,7.9434493608170404,484.55,4.2040585894395,7
Phoenix - Store 3,Phoenix,2024-01-01,295,47,7.216857036454049,339.19,4.1763344226423005,8
Phoenix - Store 3,Phoenix,2024-01-02,210,48,9.887829626326983,474.62,4.877174685684841,2
Phoenix - Store 3,Phoenix,2024-01-03,206,81,7.4646560890916565,604.64,4.219820702553328,2
Phoenix - Store 3,Phoenix,2024-01-04,278,80,6.765209629192833,541.22,4.40580166687326,8
Phoenix - Store 3,Phoenix,2024-01-05,221,47,8.715797786170405,409.64,4.554297628324145,1
Phoenix - Store 3,Phoenix,2024-01-06,137,45,6.204310964517575,279.19,4.4432084026901375,8
Phoenix - Store 3,Phoenix,2024-01-07,283,50,7.605767703795022,380.29,4.220478315800271,6
Phoenix - Store 3,Phoenix,2024-01-08,60,19,5.727658777619249,108.83,4.556534441133644,4
Phoenix - Store 3,Phoenix,2024-01-09,79,18,6.270062142208902,112.86,3.9974000461931465,3
Phoenix - Store 3,Phoenix,2024-01-10,162,24,4.353869273340439,104.49,4.772536313944504,9
Phoenix - Store 3,Phoenix,2024-01-11,140,49,8.907518586122695,436.47,3.8319956802919655,2
Phoenix - Store 3,Phoenix,2024-01-12,213,79,8.558690764282385,676.14,3.5027304289315415,2
Phoenix - Store 3,Phoenix,2024-01-13,262,48,6.6145746473613105,317.5,4.8393489389754185,5
Phoenix - Store 3,Phoenix,2024-01-14,247,85,5.435756168546803,462.04,3.575851644944276,3
Phoenix - Store 3,Phoenix,2024-01-15,198,35,6.879780623341976,240.79,3.536987755343095,7
Phoenix - Store 3,Phoenix,2024-01-16,110,12,5.34616299903059,64.15,4.000267818438216,8
Phoenix - Store 3,Phoenix,2024-01-17,103,32,4.48270625371266,143.45,3.5651982288271857,3
Phoenix - Store 3,Phoenix,2024-01-18,252,35,5.593930855834705,195.79,4.786989619035411,7
Phoenix - Store 3,Phoenix,2024-01-19,253,70,7.507821506502882,525.55,4.112941311733248,9
Phoenix - Store 3,Phoenix,2024-01-20,84,12,5.995677971808757,71.95,4.268048212099718,2
Phoenix - Store 3,Phoenix,2024-01-21,244,29,6.00286144148465,174.08,4.009131158993927,2
Phoenix - Store 3,Phoenix,2024-01-22,165,47,7.425311223483376,348.99,3.9371279988205825,5
Phoenix - Store 3,Phoenix,2024-01-23,129,43,5.101676753046399,219.37,4.4826973536919485,2
Phoenix - Store 3,Phoenix,2024-01-24,244,56,9.548615627911023,534.72,3.532945664213964,5
Phoenix - Store 3,Phoenix,2024-01-25,126,19,4.895358889318978,93.01,4.908550106249726,3
Phoenix - Store 3,Phoenix,2024-01-26,238,53,8.933224905092812,473.46,3.8239391142833963,9
Phoenix - Store 3,Phoenix,2024-01-27,188,65,5.6133708862058125,364.87,4.015527877712037,3
Phoenix - Store 3,Phoenix,2024-01-28,296,63,5.202071496747307,327.73,4.87349882244688,1
Phoenix - Store 3,Phoenix,2024-01-29,133,52,6.225962460495033,323.75,3.5679429474714475,8
Phoenix - Store 3,Phoenix,2024-01-30,220,45,9.466384612336498,425.99,4.971627101401314,4
Phoenix - Store 3,Phoenix,2024-01-31,177,30,7.958196589614915,238.75,4.394910918205358,7
Phoenix - Store 3,Phoenix,2024-02-01,154,38,5.908779198980097,224.53,3.5289164162629443,9
Phoenix - Store 3,Phoenix,2024-02-02,220,87,4.894265381562516,425.8,4.361350180427292,9
Phoenix - Store 3,Phoenix,2024-02-03,130,13,4.7341062020708495,61.54,3.56571314491221,4
Phoenix - Store 3,Phoenix,2024-02-04,63,21,9.824397435462304,206.31,4.950229330933679,5
Phoenix - Store 3,Phoenix,2024-02-05,189,46,4.978953755147208,229.03,3.5667057634578416,8
Phoenix - Store 3,Phoenix,2024-02-06,75,15,4.779097695508316,71.69,3.8371479944186784,8
Phoenix - Store 3,Phoenix,2024-02-07,173,44,4.757909147041282,209.35,4.614152944884432,6
Phoenix - Store 3,Phoenix,2024-02-08,198,59,9.295116610482307,548.41,3.6290248138055157,3
Phoenix - Store 3,Phoenix,2024-02-09,76,22,4.320195612619935,95.04,3.9710033478892504,1
Phoenix - Store 3,Phoenix,2024-02-10,156,43,5.7233342034694905,246.1,4.910741876597771,2
Phoenix - Store 3,Phoenix,2024-02-11,113,38,7.24529801770061,275.32,3.8581340605773593,4
Phoenix - Store 3,Phoenix,2024-02-12,239,36,4.978139677007219,179.21,3.73846437135632,2
Phoenix - Store 3,Phoenix,2024-02-13,91,11,9.025774119784998,99.28,4.727477330596226,4
Phoenix - Store 3,Phoenix,2024-02-14,90,28,7.7618533552596976,217.33,3.914291398418542,9
Phoenix - Store 3,Phoenix,2024-02-15,220,70,5.9159023980427055,414.11,3.91693891642621,8
Phoenix - Store 3,Phoenix,2024-02-16,66,24,8.516224866873785,204.39,4.209175513710081,9
Phoenix - Store 3,Phoenix,2024-02-17,126,33,9.797104223302767,323.3,4.0855704543878035,7
Phoenix - Store 3,Phoenix,2024-02-18,100,15,6.873780084883008,103.11,3.696120352462562,1
Phoenix - Store 3,Phoenix,2024-02-19,126,42,7.372710426176087,309.65,4.5821944550287075,4
Phoenix - Store 3,Phoenix,2024-02-20,288,44,9.173225945717224,403.62,3.5770458236853364,3
Phoenix - Store 3,Phoenix,2024-02-21,260,87,6.668596705955993,580.17,3.8055930422202704,7
Phoenix - Store 3,Phoenix,2024-02-22,255,27,7.3304273753771945,197.92,4.0592741130575485,6
Phoenix - Store 3,Phoenix,2024-02-23,269,70,7.208491733599052,504.59,3.805435495634648,8
Phoenix - Store 3,Phoenix,2024-02-24,263,27,4.12710456527714,111.43,4.217731011917465,5
Phoenix - Store 3,Phoenix,2024-02-25,290,76,7.0966553979135405,539.35,4.023830832158967,1
Phoenix - Store 3,Phoenix,2024-02-26,280,108,6.944816166550813,750.04,4.67907613891247,8
Phoenix - Store 3,Phoenix,2024-02-27,261,85,7.8934357270119655,670.94,4.459546669892456,6
Phoenix - Store 3,Phoenix,2024-02-28,51,8,6.210700702545653,49.69,3.624601185516479,9
Phoenix - Store 3,Phoenix,2024-02-29,232,81,6.435001021790818,521.24,4.035240227702389,1
Phoenix - Store 3,Phoenix,2024-03-01,218,26,5.763051376817883,149.84,4.049319197802776,6
Phoenix - Store 3,Phoenix,2024-03-02,196,31,7.2447272431799945,224.59,4.888803036330154,8
Phoenix - Store 3,Phoenix,2024-03-03,213,64,7.748254163573852,495.89,4.886640432067494,1
Phoenix - Store 3,Phoenix,2024-03-04,118,33,8.618833960589441,284.42,3.9017089232294904,8
Phoenix - Store 3,Phoenix,2024-03-05,251,64,6.630835039929841,424.37,3.6192307510541912,9
Phoenix - Store 3,Phoenix,2024-03-06,81,14,8.345505742984006,116.84,4.880984202815652,5
Phoenix - Store 3,Phoenix,2024-03-07,249,76,9.318825081941544,708.23,3.7158191237956943,5
Phoenix - Store 3,Phoenix,2024-03-08,59,20,4.908933555943655,98.18,3.742106270141144,1
Phoenix - Store 3,Phoenix,2024-03-09,224,36,9.852459448339562,354.69,4.044415750454652,3
Phoenix - Store 3,Phoenix,2024-03-10,153,52,6.315645322928047,328.41,4.523878331423504,4
Phoenix - Store 3,Phoenix,2024-03-11,55,16,4.408706389450907,70.54,4.1999573042882,7
Phoenix - Store 3,Phoenix,2024-03-12,69,27,6.594680918672021,178.06,4.839579513519155,2
Phoenix - Store 3,Phoenix,2024-03-13,96,31,9.29529423529491,288.15,3.524261716244295,4
Phoenix - Store 3,Phoenix,2024-03-14,122,30,6.6644757427758625,199.93,4.176731176421383,6
Phoenix - Store 3,Phoenix,2024-03-15,78,22,9.140458489335924,201.09,3.6823572600118477,5
Phoenix - Store 3,Phoenix,2024-03-16,234,85,5.411361718120153,459.97,4.431460822696369,4
Phoenix - Store 3,Phoenix,2024-03-17,147,22,5.536074671255616,121.79,4.9895081844751825,6
Phoenix - Store 3,Phoenix,2024-03-18,190,35,8.683976670044466,303.94,4.2351326317052465,7
Phoenix - Store 3,Phoenix,2024-03-19,96,21,8.053330069151944,169.12,3.995684938573234,1
Phoenix - Store 3,Phoenix,2024-03-20,136,28,9.832756700460017,275.32,4.225942163876187,7
Phoenix - Store 3,Phoenix,2024-03-21,63,13,4.704999765593708,61.16,4.076734436843443,1
Phoenix - Store 3,Phoenix,2024-03-22,65,15,5.057018496447998,75.86,3.6949948778357102,4
Phoenix - Store 3,Phoenix,2024-03-23,120,34,4.033105245134157,137.13,4.081516131213528,7
Phoenix - Store 3,Phoenix,2024-03-24,216,69,8.089137577246092,558.15,3.5745936995659773,6
Phoenix - Store 3,Phoenix,2024-03-25,211,81,6.00802977476198,486.65,3.6959189345774153,3
Phoenix - Store 3,Phoenix,2024-03-26,239,84,6.7549773345799675,567.42,3.514262660939345,1
Phoenix - Store 3,Phoenix,2024-03-27,105,16,4.814193747500506,77.03,4.040339195935935,7
Phoenix - Store 3,Phoenix,2024-03-28,220,72,6.760472507606952,486.75,3.6218523429962297,5
Phoenix - Store 3,Phoenix,2024-03-29,130,28,9.319150379399305,260.94,4.775950098272988,1
Phoenix - Store 3,Phoenix,2024-03-30,64,15,9.575397973361149,143.63,4.641859747606562,8
Phoenix - Store 3,Phoenix,2024-03-31,139,34,6.949190758548151,236.27,4.412476719278496,2
Phoenix - Store 3,Phoenix,2024-04-01,111,17,9.771157303302608,166.11,3.638080220939178,8
Phoenix - Store 3,Phoenix,2024-04-02,290,70,7.868041380259765,550.76,4.259310181432521,9
Phoenix - Store 3,Phoenix,2024-04-03,149,34,7.57481072769915,257.54,4.952985938257795,4
Phoenix - Store 3,Phoenix,2024-04-04,295,42,7.932574570639382,333.17,4.340104178129823,3
Phoenix - Store 3,Phoenix,2024-04-05,185,49,5.927729706003863,290.46,4.752247146642732,7
Phoenix - Store 3,Phoenix,2024-04-06,282,105,9.043315294409737,949.55,4.60793522467062,3
Phoenix - Store 3,Phoenix,2024-04-07,117,44,4.408937155271518,193.99,4.630097558750114,5
Phoenix - Store 3,Phoenix,2024-04-08,192,31,6.604421987224882,204.74,4.898931360155252,9
Phoenix - Store 3,Phoenix,2024-04-09,65,21,8.57998040301125,180.18,4.354152634794821,7
Phoenix - Store 3,Phoenix,2024-04-10,171,59,6.641728583740019,391.86,4.6138339183631,2
Phoenix - Store 3,Phoenix,2024-04-11,291,105,4.007337948329951,420.77,4.606829273624428,7
Phoenix - Store 3,Phoenix,2024-04-12,62,12,9.864951136168202,118.38,4.101949048452916,9
Phoenix - Store 3,Phoenix,2024-04-13,269,90,5.709686988737986,513.87,4.618665232540393,4
Phoenix - Store 3,Phoenix,2024-04-14,68,25,4.896111520886608,122.4,3.703301763551514,4
Phoenix - Store 3,Phoenix,2024-04-15,234,65,9.053646898043574,588.49,4.780612248074808,7
Phoenix - Store 3,Phoenix,2024-04-16,189,29,4.929628492865696,142.96,4.879226365374738,4
Phoenix - Store 3,Phoenix,2024-04-17,65,11,4.996772427467267,54.96,4.291181071519954,8
Phoenix - Store 3,Phoenix,2024-04-18,141,52,8.740801416491037,454.52,4.673369645466357,5
Phoenix - Store 3,Phoenix,2024-04-19,263,47,9.084462054442273,426.97,3.714327017120189,1
